VendorAddress,VendorID,VendorINN,VendorNm 
"Свербловская обл. Алапаевский р-н пос. Курорт-Самоцвет ул. Центральная, 13",124134,6677005364,ООО МигФарм
"454087 Челябинск ул. Трактовая д26-Б, помещение 2",124132,7451389600,Здравсервис Урал ООО
"Республика Татарстан, г.Казань,Патриса Лумумбы, ул.36, офис 3",124138,1660186307,"Общество с ограниченной ответственностью ""ПУЛЬС"""
39449 Воронежская область г. Воронеж ул. Карпинского дом 39г,124143,3662201508,"ООО ""Орбита"""
"620028, Екатеринбург, ул. Кирова 28 /Толедова 43",124145,6658155614,"ООО ""Триопромтрейд"""
"127282, г. Москва, ул. Чермянская, д. 2, строение 2.",124147,7715404075,"ООО ""ФАРМПРО"""
"692760, Прим.край, г.Артем, ул. Пионерская, д.1",124155,2502046820,ООО ГИД-ФАРМ
"г. Москва ул.Салтыковкая , д. 26 строение 1",124158,4324007187,"ЗАО ""Иммунолек"""
"656016,Алтайский край,Барнаул г,Попова ул,1Г/1",124182,2223603736,"ООО""ФК ЛАЙФ"""
"620100 г. Екатеринбург, ул. Сибирский тракт, д.9,оф.52",124171,6685047449,"ООО ""Простор"""
"625017, г.Тюмень, ул.Аккумуляторная д.1 стр1.",124173,7203256515,"ООО ""СИА Интернейшнл Тюмень"""
"650021, г. КЕМЕРОВО, ул. ПРЕДЗАВОДСКАЯ, д. 8",124177,4205044895,"ООО ""Сорби"""
"424000, Республика Марий Эл, г.Йошкар-Ола, ул.Машиностроителей, д. 16в",124194,1215129084,"ООО ""Аверс-медикал"""
"г.Абакан, пр-кт.Ленина, д.218, к.А, 655004",124195,1901120601,"ООО ""МЕДФАРМАЛЬЯНС"""
"404126,Волгоградская обл, г. Волжский, ул. Мира 45а",124197,3435112210,"ООО ""Здоровье-жизнь"""
"193343, г.Москва, проезд Серебрякова, д.2, корп.1",124219,5003072468,"ООО ""Медиколайт"""
"г. Москва, ул. Бутлерова д.17, корп.Б, кв. 53а",124226,7728857146,"ООО ""ФАРМЛЭНД"""
"Сан Хауз, Плот №201 Б/1,Вестерн  Экспресс Хайвэй, Горегаон (Ист), Мумбаи-400059, Махараштра,Индия",124235,9909033465,"Компания ""Сан Фармасьютикал Индастриз Лтд."""
"г. Екатеринбург, ул. Шейнкмана, д.123, пом.2-3",124268,6671439855,"ООО ""Фармацевтическая компания Триумф"""
"142715, Московская обл, Ленинский р-н, Беседы с",124270,5003107600,"ООО ""Лайнерти ФТ"""
"143960, Московская обл, Реутов г, Заводская ул, дом № 1",124271,7704799640,"ООО ""Векторфарм"""
"140140, Московская обл, Раменский р-н, Удельная п, Горького ул, дом № 28",124273,5040126030,"ООО ""Риэлтерская компания ""Триумф"""
"109428, Калужская область, район Жуковский, деревня Караулово, д. 36",124274,5047154975,"ООО ""Фармтехнология"""
634045 Томск Мокрушина 9 стр 30,124300,7017359111,ООО ФК Рэймед
"г.Ростов-на-Дону, ул.Города Волос,д.6",124303,6165192866,"ООО ""Медсервис"""
Калининград Советский проспект ул 35-37,124311,3904009242,ООО Фармед
"город Москва, Спиридоновка ул., дом 20, строение 2",124326,7703801737,"АО ""Национальная иммунобиологическая компания"""
"115404, г. Москва, 1-я Стекольная, д.7, стр.2",124345,7708124366,"ООО &laquo,А-Фарм&raquo,"
"614090, Пермский край, г. Пермь, ул. Лодыгина, 57",124347,5904155751,"ООО ""Фарма Софт"""
"г.Морозовск, Ростовская обл.,ул.Дербенцева,91",124369,612101433720,Индивидуальный предприниматель Исупова Алла Николаевна
109469 г.Москва  ул.Марьинский парк д.19 к.2,124371,5005058941,ООО ФармОптТорг
"150030, Ярославская обл, Ярославль г, Пожарского ул, дом № 9",124374,7604129602,"Общество с ограниченной ответственностью ""ПУЛЬС Ярославль"""
"143960, МО, г.Реутов, ул.Фабричная, д.7",124392,7733657135,"Общество с ограниченной ответственностью ""Иланфарм"""
"660048, г.Красноярск, ул.Маерчака, д.50, строение 2",124393,2463091513,"ООО ""СИА Интернейшнл-Красноярск"""
"г. Москва, ул. Петрозаводская, д. 15, корп. 5, помещение VIII комната 1",124401,7743909134,"ООО ""СПЕНСЕР БИО ФАРМА"""
"344064, Ростовская обл, г. Ростов-на-Дону, ул. Днепроградская, д.60",124414,6168078329,"ООО ""Акцентмед"""
"107140, Москва г, Леснорядская ул, дом № 9",124436,7708783457,"ООО ""Фаворит"""
"460018, Оренбургская обл., г. Оренбург, ул.Одесская, д.117",124468,5612087705,"ООО ""ОренМедФарм"""
"г. Москва, ул. Чечулина, д.22/250",124469,7719867444,"ООО ""ФармОптТорг"""
"г. Чита, пос. Восточный, ул. Майская, 20-2",124473,7536105544,"ООО ""Лидер"""
"443109, Самарская обл, Самара, Товарная, д.7К",124476,6312124891,"ООО ""СИА-Самара"""
"344113, г. Ростов-на-Дону, ул. Орбитальная, № 3Д",124479,6163158330,"ООО ""Ретиния"""
"186352, г. Медвежьегорск, ул. Кирова, д.4",124490,1013000592,"Медвежьегорское МУП ""Фармация"""
"183031,Г.Мурманск,Ленинский проспект,дом.95",124492,5191317090,"ООО ""Нордмедсервис"""
"153027 г.Иваново, ул. Павла Большевикова д.27, стр.9",124502,3730010504,"ООО ""ТДЛ Текстиль"""
"350018, г. Краснодар , ул. Сормовская, д. 7",124504,7710106212,"ПАО ""ФАРМАЦЕВТИЧЕСКИЙ ИМПОРТ, ЭКСПОРТ"" (Краснодарский филиал)"
"Г. Москва, Воробьевское ш., дом 6",124508,7726763478,"ООО ""Рефарм"""
"109147, г. Москва, ул. Воронцовская, д. 35Б, корп. 3",124509,7709446260,"ООО ""Кордис Лайн"""
"150066, Ярославская обл. Ярославль г, Пожарского ул, дом №66",124511,7702724328,"ООО ""Ярфарма"""
"г. Нижний Новгород, ул. Соревнования, 1 кв.2",124518,5259103281,"ООО ""РосПромРесурс-ЭКО"""
"г. Владимир, ул. Сурикова, д.10-а",124517,3329078119,"ООО ""ФК Фармедасс"""
"Москва, Дербеневская наб,дом№7,стр2,пом1",124525,7725263289,"Общество с ограниченной ответственностью ""Ярфарма Центр"""
"29500,Крым, Симферополь,Генерала Васильева, дом №29",124526,9102048375,"ООО""Фоди"""
"664048, г. Иркутск, ул.Р.Люксембург, 184",124530,7743535993,"ООО ""Аптека-Холдинг 1"" (Филиал, г. Иркутск)"
"г. Нижний Новгород, ул. Юбилейная, д. 28",124534,5262044156,"ЗАО ""Биоресурсы"""
"144000 Московская обл., г. Электросталь, пр. Ленина, д.25, офис 3",124589,5053036634,"ООО ""Эльфарма"""
"119454, Москва, пр. Вернадского, дом 24, офис 3",124597,7729737860,"ООО ""НПО АРТЕРИЯ"""
"450027, Республика Башкортостан, Уфа, ул. Сельская Богородская, д.18",124598,0273099415,"ООО ""СИА Интернейшнл-Уфа"
